77.689	79.736	79.181	78.036
79.355	79.32	78.071	79.146
77.446	80.187	77.759	79.251
79.251	78.522	78.765	79.355
79.528	79.042	79.806	79.32
79.181	78.834	78.452	79.493
78.591	80.43	78.869	80.985
79.181	79.32	79.112	80.049
79.355	78.73	78.661	80.291
78.661	79.251	78.973	79.146
79.32	80.118	79.563	80.847
79.632	80.673	78.765	79.944
79.493	80.049	78.938	79.91
79.91	79.979	78.348	79.389
77.897	79.736	79.702	80.118
79.736	78.834	79.32	78.626
79.181	80.118	78.765	79.736
79.493	80.604	78.522	80.014
79.979	79.91	78.487	79.875
79.008	79.667	79.563	79.736
79.806	79.459	79.112	80.777
79.563	79.91	79.528	80.396
80.291	79.667	79.146	79.771
79.632	80.43	79.146	79.806
79.702	81.645	79.112	80.257
79.736	77.863	80.014	79.563
80.118	79.32	79.216	79.424
80.049	80.5	79.216	80.916
79.598	79.771	79.459	80.534
80.083	80.257	79.667	81.402
79.979	80.326	79.112	79.944
79.875	80.153	79.112	80.569
79.806	81.783	79.493	80.257
80.083	80.638	79.424	80.777
79.285	80.291	79.389	79.875
79.459	80.326	79.216	80.673
80.361	80.708	79.736	80.43
80.43	80.465	80.222	80.118
79.563	79.702	80.049	80.257
79.84	80.604	79.389	79.979
80.049	81.228	79.389	80.916
80.569	80.812	79.702	79.944
79.979	79.528	79.528	80.673
80.604	80.673	79.32	80.049
79.979	80.673	78.904	80.847
79.944	80.326	78.626	79.84
80.326	80.534	79.216	80.361
80.187	80.673	79.008	80.638
80.291	81.055	79.424	80.569
80.326	80.812	79.528	79.389
80.881	80.638	79.008	80.187
80.777	80.916	79.008	80.257
80.291	81.055	78.765	80.118
80.43	81.298	79.702	80.014
80.118	81.402	79.702	80.638
79.806	81.055	79.667	80.187
80.222	81.194	79.91	80.5
79.84	80.951	79.251	80.534
79.667	80.326	79.771	79.979
80.396	81.263	79.493	80.743
80.673	81.645	79.355	79.875
80.187	81.332	79.389	80.604
80.916	81.055	79.598	80.396
81.02	81.124	79.563	80.014
80.569	81.888	79.875	80.083
80.118	81.541	78.626	80.5
80.291	81.228	79.459	80.569
80.5	81.332	79.736	80.257
80.187	81.228	79.493	80.569
80.222	81.783	79.528	80.985
80.673	81.575	79.355	80.847
80.291	81.02	79.91	80.604
80.326	82.096	79.389	80.222
80.291	81.263	79.875	81.194
80.5	80.708	79.528	81.228
80.43	81.402	79.944	80.534
80.638	81.888	79.459	80.43
80.638	81.367	79.251	80.881
80.396	81.402	79.84	80.847
80.43	80.985	79.806	80.465
80.743	81.402	79.806	80.153
80.361	81.541	79.598	81.124
80.777	81.09	79.493	81.055
80.743	81.471	79.493	80.916
80.5	81.263	80.049	80.951
80.534	81.124	79.528	80.291
80.396	81.228	79.771	81.055
80.743	81.541	79.84	81.124
80.361	81.437	79.771	80.534
80.743	81.402	79.632	80.708
80.708	81.714	79.771	80.881
80.291	81.298	79.667	81.02
80.049	81.471	79.84	80.569
80.881	81.749	79.84	80.708
80.673	81.575	79.632	81.02
80.465	81.228	79.875	80.465
79.944	81.332	79.667	80.881
80.708	81.263	79.771	81.124
80.847	81.575	79.979	80.43
80.985	81.471	80.083	80.777
80.881	81.194	79.875	80.708
80.604	81.263	79.944	80.881
80.708	81.367	80.014	80.777
80.638	81.124	80.014	80.777
80.465	81.263	79.285	81.124
80.43	81.228	79.736	80.847
80.014	81.367	79.875	80.951
80.604	81.194	79.598	80.847
80.847	81.298	79.736	81.055
80.604	81.159	79.875	80.257
80.708	81.332	79.355	81.055
80.534	81.61	79.355	80.743
80.118	81.437	79.806	80.812
80.396	81.471	79.528	80.985
80.291	81.783	79.632	80.985
80.396	81.645	79.32	80.569
